"filename", "language", "JavaScript", "comment", "blank", "total"
"/Users/francoismari/dev/adeno/app/assets/frMockCandidates.js", "JavaScript", 44, 0, 1, 45
"/Users/francoismari/dev/adeno/app/src/components/BackButton.js", "JavaScript", -28, -4, -3, -35
"/Users/francoismari/dev/adeno/app/src/components/BackgroundWrapper.js", "JavaScript", -44, -3, -7, -54
"/Users/francoismari/dev/adeno/app/src/components/CardWrapper.js", "JavaScript", -39, 0, -2, -41
"/Users/francoismari/dev/adeno/app/src/components/CenteredHeader.js", "JavaScript", -63, 0, -3, -66
"/Users/francoismari/dev/adeno/app/src/components/CenteredThemeHeader.js", "JavaScript", -67, 0, -3, -70
"/Users/francoismari/dev/adeno/app/src/components/CenteredTitleHeader.js", "JavaScript", -23, 0, -3, -26
"/Users/francoismari/dev/adeno/app/src/components/CloseButton.js", "JavaScript", -34, -1, -3, -38
"/Users/francoismari/dev/adeno/app/src/components/CustomText.js", "JavaScript", -19, -1, -5, -25
"/Users/francoismari/dev/adeno/app/src/components/MainHeader.js", "JavaScript", -90, -1, -5, -96
"/Users/francoismari/dev/adeno/app/src/components/Multiplayer/ChoicesButton.js", "JavaScript", -48, 0, -3, -51
"/Users/francoismari/dev/adeno/app/src/components/Multiplayer/MultiplayerResultCard.js", "JavaScript", -129, 0, -10, -139
"/Users/francoismari/dev/adeno/app/src/components/Multiplayer/ProgressBar.js", "JavaScript", -41, -1, -6, -48
"/Users/francoismari/dev/adeno/app/src/components/Multiplayer/ResultList.js", "JavaScript", -50, -2, -5, -57
"/Users/francoismari/dev/adeno/app/src/components/Multiplayer/ResultsFooter.js", "JavaScript", -58, -2, -2, -62
"/Users/francoismari/dev/adeno/app/src/components/Multiplayer/ResultsHeader.js", "JavaScript", -19, 0, -2, -21
"/Users/francoismari/dev/adeno/app/src/components/NextButton.js", "JavaScript", -75, -1, -11, -87
"/Users/francoismari/dev/adeno/app/src/components/Solo/QuestionHeader.js", "JavaScript", -74, -2, -2, -78
"/Users/francoismari/dev/adeno/app/src/context/userContext.js", "JavaScript", -31, 0, -6, -37
"/Users/francoismari/dev/adeno/app/src/languages/bg.js", "JavaScript", 0, 0, -1, -1
"/Users/francoismari/dev/adeno/app/src/languages/cs.js", "JavaScript", 0, 0, -1, -1
"/Users/francoismari/dev/adeno/app/src/languages/da.js", "JavaScript", 0, 0, -1, -1
"/Users/francoismari/dev/adeno/app/src/languages/de.js", "JavaScript", -163, 0, -1, -164
"/Users/francoismari/dev/adeno/app/src/languages/dk.js", "JavaScript", 0, 0, -1, -1
"/Users/francoismari/dev/adeno/app/src/languages/el.js", "JavaScript", 0, 0, -1, -1
"/Users/francoismari/dev/adeno/app/src/languages/en.js", "JavaScript", -245, 0, -1, -246
"/Users/francoismari/dev/adeno/app/src/languages/es.js", "JavaScript", -37, 0, -1, -38
"/Users/francoismari/dev/adeno/app/src/languages/et.js", "JavaScript", 0, 0, -1, -1
